RACE_ID,RACE_NAME,RACE_YEAR,RACE_FROM,RACE_TO,RACE_DISTANCE,RACE_NUMBER_OF_STAGES,RACE_EDITION,RACE_WEBSITE,TEAM_ID,TEAM_NAME,TEAM_COUNTRY,TEAM_MANAGERS,RIDER_NUMBER,RIDER_NAME,RIDER_COUNTRY,RIDER_INFO
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,9,AG2R LA MONDIALE,FRA ,"LAVENU Vincent, JURDIE Julien",88,MONTAGUTI Matteo,ITA,http://www.letour.com/le-tour/2014/us/riders/ag2r-la-mondiale/montaguti-matteo.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,9,AG2R LA MONDIALE,FRA ,"LAVENU Vincent, JURDIE Julien",89,RIBLON Christophe,FRA,http://www.letour.com/le-tour/2014/us/riders/ag2r-la-mondiale/riblon-christophe.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,10,GARMIN - SHARP,USA ,"WEGELIUS Charles, HUNTER Robert",91,TALANSKY Andrew,USA,http://www.letour.com/le-tour/2014/us/riders/garmin-sharp/talansky-andrew.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,10,GARMIN - SHARP,USA ,"WEGELIUS Charles, HUNTER Robert",92,ACEVEDO CALLE Janier Alexis,COL,http://www.letour.com/le-tour/2014/us/riders/garmin-sharp/acevedo-calle-janier-alexis.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,10,GARMIN - SHARP,USA ,"WEGELIUS Charles, HUNTER Robert",93,BAUER Jack,NZL,http://www.letour.com/le-tour/2014/us/riders/garmin-sharp/bauer-jack.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,10,GARMIN - SHARP,USA ,"WEGELIUS Charles, HUNTER Robert",94,HOWES Alex,USA,http://www.letour.com/le-tour/2014/us/riders/garmin-sharp/howes-alex.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,10,GARMIN - SHARP,USA ,"WEGELIUS Charles, HUNTER Robert",95,KING Benjamin,USA,http://www.letour.com/le-tour/2014/us/riders/garmin-sharp/king-benjamin.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,10,GARMIN - SHARP,USA ,"WEGELIUS Charles, HUNTER Robert",96,LANGEVELD Sebastian,NED,http://www.letour.com/le-tour/2014/us/riders/garmin-sharp/langeveld-sebastian.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,10,GARMIN - SHARP,USA ,"WEGELIUS Charles, HUNTER Robert",97,NAVARDAUSKAS Ramunas,LTU,http://www.letour.com/le-tour/2014/us/riders/garmin-sharp/navardauskas-ramunas.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,10,GARMIN - SHARP,USA ,"WEGELIUS Charles, HUNTER Robert",98,SLAGTER Tom Jelte,NED,http://www.letour.com/le-tour/2014/us/riders/garmin-sharp/slagter-tom-jelte.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,10,GARMIN - SHARP,USA ,"WEGELIUS Charles, HUNTER Robert",99,VAN SUMMEREN Johan,BEL,http://www.letour.com/le-tour/2014/us/riders/garmin-sharp/van-summeren-johan.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,11,TEAM GIANT - SHIMANO,NED ,"GUIBERTEAU Christian, REEF Marc",101,KITTEL Marcel,GER,http://www.letour.com/le-tour/2014/us/riders/team-giant-shimano/kittel-marcel.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,11,TEAM GIANT - SHIMANO,NED ,"GUIBERTEAU Christian, REEF Marc",102,CURVERS Roy,NED,http://www.letour.com/le-tour/2014/us/riders/team-giant-shimano/curvers-roy.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,11,TEAM GIANT - SHIMANO,NED ,"GUIBERTEAU Christian, REEF Marc",103,DE KORT Koen,NED,http://www.letour.com/le-tour/2014/us/riders/team-giant-shimano/de-kort-koen.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,11,TEAM GIANT - SHIMANO,NED ,"GUIBERTEAU Christian, REEF Marc",104,DEGENKOLB John,GER,http://www.letour.com/le-tour/2014/us/riders/team-giant-shimano/degenkolb-john.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,11,TEAM GIANT - SHIMANO,NED ,"GUIBERTEAU Christian, REEF Marc",105,DEVENYNS Dries,BEL,http://www.letour.com/le-tour/2014/us/riders/team-giant-shimano/devenyns-dries.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,11,TEAM GIANT - SHIMANO,NED ,"GUIBERTEAU Christian, REEF Marc",106,DUMOULIN Tom,NED,http://www.letour.com/le-tour/2014/us/riders/team-giant-shimano/dumoulin-tom.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,11,TEAM GIANT - SHIMANO,NED ,"GUIBERTEAU Christian, REEF Marc",107,JI Cheng,CHN,http://www.letour.com/le-tour/2014/us/riders/team-giant-shimano/ji-cheng.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,11,TEAM GIANT - SHIMANO,NED ,"GUIBERTEAU Christian, REEF Marc",108,TIMMER Albert,NED,http://www.letour.com/le-tour/2014/us/riders/team-giant-shimano/timmer-albert.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,11,TEAM GIANT - SHIMANO,NED ,"GUIBERTEAU Christian, REEF Marc",109,VEELERS Tom,NED,http://www.letour.com/le-tour/2014/us/riders/team-giant-shimano/veelers-tom.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,12,LAMPRE - MERIDA,ITA ,"FERNANDEZ Jose Antonio, PEDRAZZINI Simone",111,COSTA Rui Alberto,POR,http://www.letour.com/le-tour/2014/us/riders/lampre-merida/costa-rui-alberto.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,12,LAMPRE - MERIDA,ITA ,"FERNANDEZ Jose Antonio, PEDRAZZINI Simone",112,CIMOLAI Davide,ITA,http://www.letour.com/le-tour/2014/us/riders/lampre-merida/cimolai-davide.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,12,LAMPRE - MERIDA,ITA ,"FERNANDEZ Jose Antonio, PEDRAZZINI Simone",113,DURASEK Kristijan,CRO,http://www.letour.com/le-tour/2014/us/riders/lampre-merida/durasek-kristijan.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,12,LAMPRE - MERIDA,ITA ,"FERNANDEZ Jose Antonio, PEDRAZZINI Simone",114,HORNER Christopher,USA,http://www.letour.com/le-tour/2014/us/riders/lampre-merida/horner-christopher.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,12,LAMPRE - MERIDA,ITA ,"FERNANDEZ Jose Antonio, PEDRAZZINI Simone",115,MODOLO Sacha,ITA,http://www.letour.com/le-tour/2014/us/riders/lampre-merida/modolo-sacha.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,12,LAMPRE - MERIDA,ITA ,"FERNANDEZ Jose Antonio, PEDRAZZINI Simone",116,OLIVEIRA Nelson,POR,http://www.letour.com/le-tour/2014/us/riders/lampre-merida/oliveira-nelson.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,12,LAMPRE - MERIDA,ITA ,"FERNANDEZ Jose Antonio, PEDRAZZINI Simone",117,RICHEZE Ariel Maximiliano,ARG,http://www.letour.com/le-tour/2014/us/riders/lampre-merida/richeze-ariel-maximiliano.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,12,LAMPRE - MERIDA,ITA ,"FERNANDEZ Jose Antonio, PEDRAZZINI Simone",118,SERPA José,COL,http://www.letour.com/le-tour/2014/us/riders/lampre-merida/serpa-jose.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,12,LAMPRE - MERIDA,ITA ,"FERNANDEZ Jose Antonio, PEDRAZZINI Simone",119,VALLS Rafael,ESP,http://www.letour.com/le-tour/2014/us/riders/lampre-merida/valls-rafael.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,13,FDJ.FR,FRA ,"BRICAUD Thierry, MADIOT Yvon",121,DEMARE Arnaud,FRA,http://www.letour.com/le-tour/2014/us/riders/fdj-fr/demare-arnaud.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,13,FDJ.FR,FRA ,"BRICAUD Thierry, MADIOT Yvon",122,BONNET William,FRA,http://www.letour.com/le-tour/2014/us/riders/fdj-fr/bonnet-william.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,13,FDJ.FR,FRA ,"BRICAUD Thierry, MADIOT Yvon",123,DELAGE Mickaël,FRA,http://www.letour.com/le-tour/2014/us/riders/fdj-fr/delage-mickael.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,13,FDJ.FR,FRA ,"BRICAUD Thierry, MADIOT Yvon",124,JEANNESSON Arnold,FRA,http://www.letour.com/le-tour/2014/us/riders/fdj-fr/jeannesson-arnold.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,13,FDJ.FR,FRA ,"BRICAUD Thierry, MADIOT Yvon",125,LADAGNOUS Matthieu,FRA,http://www.letour.com/le-tour/2014/us/riders/fdj-fr/ladagnous-matthieu.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,13,FDJ.FR,FRA ,"BRICAUD Thierry, MADIOT Yvon",126,PINEAU Cedric,FRA,http://www.letour.com/le-tour/2014/us/riders/fdj-fr/pineau-cedric.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,13,FDJ.FR,FRA ,"BRICAUD Thierry, MADIOT Yvon",127,PINOT Thibaut,FRA,http://www.letour.com/le-tour/2014/us/riders/fdj-fr/pinot-thibaut.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,13,FDJ.FR,FRA ,"BRICAUD Thierry, MADIOT Yvon",128,ROY Jérémy,FRA,http://www.letour.com/le-tour/2014/us/riders/fdj-fr/roy-jeremy.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,13,FDJ.FR,FRA ,"BRICAUD Thierry, MADIOT Yvon",129,VICHOT Arthur,FRA,http://www.letour.com/le-tour/2014/us/riders/fdj-fr/vichot-arthur.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,14,LOTTO – BELISOL,BEL ,"FRISON Herman, WAUTERS Marc",131,VAN DEN BROECK Jurgen,BEL,http://www.letour.com/le-tour/2014/us/riders/lotto-belisol/van-den-broeck-jurgen.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,14,LOTTO – BELISOL,BEL ,"FRISON Herman, WAUTERS Marc",132,BAK Lars,DEN,http://www.letour.com/le-tour/2014/us/riders/lotto-belisol/bak-lars.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,14,LOTTO – BELISOL,BEL ,"FRISON Herman, WAUTERS Marc",133,DE CLERCQ Bart,BEL,http://www.letour.com/le-tour/2014/us/riders/lotto-belisol/de-clercq-bart.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,14,LOTTO – BELISOL,BEL ,"FRISON Herman, WAUTERS Marc",134,GALLOPIN Tony,FRA,http://www.letour.com/le-tour/2014/us/riders/lotto-belisol/gallopin-tony.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,14,LOTTO – BELISOL,BEL ,"FRISON Herman, WAUTERS Marc",135,GREIPEL André,GER,http://www.letour.com/le-tour/2014/us/riders/lotto-belisol/greipel-andre.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,14,LOTTO – BELISOL,BEL ,"FRISON Herman, WAUTERS Marc",136,HANSEN Adam,AUS,http://www.letour.com/le-tour/2014/us/riders/lotto-belisol/hansen-adam.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,14,LOTTO – BELISOL,BEL ,"FRISON Herman, WAUTERS Marc",137,HENDERSON Gregory,NZL,http://www.letour.com/le-tour/2014/us/riders/lotto-belisol/henderson-gregory.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,14,LOTTO – BELISOL,BEL ,"FRISON Herman, WAUTERS Marc",138,ROELANDTS Jurgen,BEL,http://www.letour.com/le-tour/2014/us/riders/lotto-belisol/roelandts-jurgen.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,14,LOTTO – BELISOL,BEL ,"FRISON Herman, WAUTERS Marc",139,SIEBERG Marcel,GER,http://www.letour.com/le-tour/2014/us/riders/lotto-belisol/sieberg-marcel.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,15,BMC RACING TEAM,USA ,"LEDANOIS Yvon, PIVA Valerio",141,VAN GARDEREN Tejay,USA,http://www.letour.com/le-tour/2014/us/riders/bmc-racing-team/van-garderen-tejay.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,15,BMC RACING TEAM,USA ,"LEDANOIS Yvon, PIVA Valerio",142,ATAPUMA John Darwin,COL,http://www.letour.com/le-tour/2014/us/riders/bmc-racing-team/atapuma-john-darwin.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,15,BMC RACING TEAM,USA ,"LEDANOIS Yvon, PIVA Valerio",143,BURGHARDT Marcus,GER,http://www.letour.com/le-tour/2014/us/riders/bmc-racing-team/burghardt-marcus.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,15,BMC RACING TEAM,USA ,"LEDANOIS Yvon, PIVA Valerio",144,MOINARD Amaël,FRA,http://www.letour.com/le-tour/2014/us/riders/bmc-racing-team/moinard-amael.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,15,BMC RACING TEAM,USA ,"LEDANOIS Yvon, PIVA Valerio",145,OSS Daniel,ITA,http://www.letour.com/le-tour/2014/us/riders/bmc-racing-team/oss-daniel.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,15,BMC RACING TEAM,USA ,"LEDANOIS Yvon, PIVA Valerio",146,SCHÄR Michael,SUI,http://www.letour.com/le-tour/2014/us/riders/bmc-racing-team/schar-michael.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,15,BMC RACING TEAM,USA ,"LEDANOIS Yvon, PIVA Valerio",147,STETINA Peter,USA,http://www.letour.com/le-tour/2014/us/riders/bmc-racing-team/stetina-peter.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,15,BMC RACING TEAM,USA ,"LEDANOIS Yvon, PIVA Valerio",148,VAN AVERMAET Greg,BEL,http://www.letour.com/le-tour/2014/us/riders/bmc-racing-team/van-avermaet-greg.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,15,BMC RACING TEAM,USA ,"LEDANOIS Yvon, PIVA Valerio",149,VELITS Peter,SVK,http://www.letour.com/le-tour/2014/us/riders/bmc-racing-team/velits-peter.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,16,TEAM EUROPCAR,FRA ,"FLICKINGER Andy, ARNOULD Dominique",151,ROLLAND Pierre,FRA,http://www.letour.com/le-tour/2014/us/riders/team-europcar/rolland-pierre.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,16,TEAM EUROPCAR,FRA ,"FLICKINGER Andy, ARNOULD Dominique",152,ARASHIRO Yukiya,JPN,http://www.letour.com/le-tour/2014/us/riders/team-europcar/arashiro-yukiya.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,16,TEAM EUROPCAR,FRA ,"FLICKINGER Andy, ARNOULD Dominique",153,COQUARD Bryan,FRA,http://www.letour.com/le-tour/2014/us/riders/team-europcar/coquard-bryan.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,16,TEAM EUROPCAR,FRA ,"FLICKINGER Andy, ARNOULD Dominique",154,GAUTIER Cyril,FRA,http://www.letour.com/le-tour/2014/us/riders/team-europcar/gautier-cyril.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,16,TEAM EUROPCAR,FRA ,"FLICKINGER Andy, ARNOULD Dominique",155,GENE Yohann,FRA,http://www.letour.com/le-tour/2014/us/riders/team-europcar/gene-yohann.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,16,TEAM EUROPCAR,FRA ,"FLICKINGER Andy, ARNOULD Dominique",156,PICHOT Alexandre,FRA,http://www.letour.com/le-tour/2014/us/riders/team-europcar/pichot-alexandre.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,16,TEAM EUROPCAR,FRA ,"FLICKINGER Andy, ARNOULD Dominique",157,QUEMENEUR Perrig,FRA,http://www.letour.com/le-tour/2014/us/riders/team-europcar/quemeneur-perrig.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,16,TEAM EUROPCAR,FRA ,"FLICKINGER Andy, ARNOULD Dominique",158,REZA Kévin,FRA,http://www.letour.com/le-tour/2014/us/riders/team-europcar/reza-kevin.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,16,TEAM EUROPCAR,FRA ,"FLICKINGER Andy, ARNOULD Dominique",159,VOECKLER Thomas,FRA,http://www.letour.com/le-tour/2014/us/riders/team-europcar/voeckler-thomas.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,17,TREK FACTORY RACING,USA ,"ANDERSEN Kim, GALLOPIN Alain",161,SCHLECK Frank,LUX,http://www.letour.com/le-tour/2014/us/riders/trek-factory-racing/schleck-frank.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,17,TREK FACTORY RACING,USA ,"ANDERSEN Kim, GALLOPIN Alain",162,BUSCHE Matthew,USA,http://www.letour.com/le-tour/2014/us/riders/trek-factory-racing/busche-matthew.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,17,TREK FACTORY RACING,USA ,"ANDERSEN Kim, GALLOPIN Alain",163,CANCELLARA Fabian,SUI,http://www.letour.com/le-tour/2014/us/riders/trek-factory-racing/cancellara-fabian.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,17,TREK FACTORY RACING,USA ,"ANDERSEN Kim, GALLOPIN Alain",164,IRIZAR ARRANBURU Markel,ESP,http://www.letour.com/le-tour/2014/us/riders/trek-factory-racing/irizar-arranburu-markel.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,17,TREK FACTORY RACING,USA ,"ANDERSEN Kim, GALLOPIN Alain",165,RAST Gregory,SUI,http://www.letour.com/le-tour/2014/us/riders/trek-factory-racing/rast-gregory.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,17,TREK FACTORY RACING,USA ,"ANDERSEN Kim, GALLOPIN Alain",166,SCHLECK Andy,LUX,http://www.letour.com/le-tour/2014/us/riders/trek-factory-racing/schleck-andy.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,17,TREK FACTORY RACING,USA ,"ANDERSEN Kim, GALLOPIN Alain",167,VAN POPPEL Danny,NED,http://www.letour.com/le-tour/2014/us/riders/trek-factory-racing/van-poppel-danny.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,17,TREK FACTORY RACING,USA ,"ANDERSEN Kim, GALLOPIN Alain",168,VOIGT Jens,GER,http://www.letour.com/le-tour/2014/us/riders/trek-factory-racing/voigt-jens.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,17,TREK FACTORY RACING,USA ,"ANDERSEN Kim, GALLOPIN Alain",169,ZUBELDIA AGIRRE Haimar,ESP,http://www.letour.com/le-tour/2014/us/riders/trek-factory-racing/zubeldia-agirre-haimar.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,18,"COFIDIS, SOLUTIONS CREDITS",FRA ,"ROUS Didier, JONROND Jean-Luc",171,NAVARRO GARCIA Daniel,ESP,http://www.letour.com/le-tour/2014/us/riders/cofidis-solutions-credits/navarro-garcia-daniel.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,18,"COFIDIS, SOLUTIONS CREDITS",FRA ,"ROUS Didier, JONROND Jean-Luc",172,EDET Nicolas,FRA,http://www.letour.com/le-tour/2014/us/riders/cofidis-solutions-credits/edet-nicolas.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,18,"COFIDIS, SOLUTIONS CREDITS",FRA ,"ROUS Didier, JONROND Jean-Luc",173,GARCIA ECHEGUIBEL Egoitz,ESP,http://www.letour.com/le-tour/2014/us/riders/cofidis-solutions-credits/garcia-echeguibel-egoitz.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,18,"COFIDIS, SOLUTIONS CREDITS",FRA ,"ROUS Didier, JONROND Jean-Luc",174,LEMOINE Cyril,FRA,http://www.letour.com/le-tour/2014/us/riders/cofidis-solutions-credits/lemoine-cyril.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,18,"COFIDIS, SOLUTIONS CREDITS",FRA ,"ROUS Didier, JONROND Jean-Luc",175,MATE MARDONES Luis Angel,ESP,http://www.letour.com/le-tour/2014/us/riders/cofidis-solutions-credits/mate-mardones-luis-angel.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,18,"COFIDIS, SOLUTIONS CREDITS",FRA ,"ROUS Didier, JONROND Jean-Luc",176,MOLARD Rudy,FRA,http://www.letour.com/le-tour/2014/us/riders/cofidis-solutions-credits/molard-rudy.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,18,"COFIDIS, SOLUTIONS CREDITS",FRA ,"ROUS Didier, JONROND Jean-Luc",177,PETIT Adrien,FRA,http://www.letour.com/le-tour/2014/us/riders/cofidis-solutions-credits/petit-adrien.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,18,"COFIDIS, SOLUTIONS CREDITS",FRA ,"ROUS Didier, JONROND Jean-Luc",178,SIMON Julien,FRA,http://www.letour.com/le-tour/2014/us/riders/cofidis-solutions-credits/simon-julien.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,18,"COFIDIS, SOLUTIONS CREDITS",FRA ,"ROUS Didier, JONROND Jean-Luc",179,TAARAMÄE Rein,EST,http://www.letour.com/le-tour/2014/us/riders/cofidis-solutions-credits/taaramae-rein.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,19,ORICA GREENEDGE,AUS ,"WHITE Matthew, STEPHENS Neil",181,GERRANS Simon,AUS,http://www.letour.com/le-tour/2014/us/riders/orica-greenedge/gerrans-simon.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,19,ORICA GREENEDGE,AUS ,"WHITE Matthew, STEPHENS Neil",182,ALBASINI Michael,SUI,http://www.letour.com/le-tour/2014/us/riders/orica-greenedge/albasini-michael.html
1,TOUR DE FRANCE,2014,5/7/2014,27/07/2014,3663.5,21,101,http://www.letour.com/le-tour/2014/us/,19,ORICA GREENEDGE,AUS ,"WHITE Matthew, STEPHENS Neil",183,CLARKE Simon,AUS,http://www.letour.com/le-tour/2014/us/riders/orica-greenedge/clarke-simon.html
